College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
ICFAI University,Jaipur,Rajasthan,"['BCI', 'AICTE', 'UGC', 'AIU']",7.02563037362892,1.08395308720753,https://images.collegedunia.com/public/college_data/images/logos/1646741758Screenshot20220308174509.png,https://images.collegedunia.com/public/college_data/images/appImage/1585386639ICFAIUniversity.jpg,113000,[],"[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '58', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}]",clat,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Classrooms', 'Hostel', 'Auditorium']",3,Private,Full Time,3
United Group of Institutions - [UGI],Greater Noida,Uttar Pradesh,"['AICTE', 'MHRD']",7.02563037362892,1.08012232505162,https://images.collegedunia.com/public/college_data/images/logos/1616569364logougi.png,https://images.collegedunia.com/public/college_data/images/appImage/155359614512Untitled.png,72060,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Classrooms', 'Wi-FI Campus', 'Laboratory']",1,Private,Full Time,3
University of Technology - [UOT],Jaipur,Rajasthan,"['AICTE', 'UGC', 'AIU']",7.02563037362892,1.07628765395474,https://images.collegedunia.com/public/college_data/images/logos/1512987828cgfcgfcgfcgcgcgcg.png,https://images.collegedunia.com/public/college_data/images/appImage/1643967443uotfront.jpg,120000,[],[],,"['Sports', 'Cafeteria', 'Library', 'Transport', 'Gym', 'Laboratory', 'Hostel', 'Classrooms']",3,Private,Full Time,3
CT University - [CTU],Ludhiana,Punjab,"['PCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,1.07244906992816,https://images.collegedunia.com/public/college_data/images/logos/1520663115Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1520663115AppNew.png,114700,[],"[{'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Classrooms', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Hostel', 'Security', 'Cafeteria', 'Medical', 'Sports', 'Transport', 'Wi-FI Campus']",3,Private,Full Time,3
Bhabha University - [BU],Bhopal,Madhya Pradesh,"['NCTE', 'DCI', 'PCI', 'AICTE', 'UGC']",7.02563037362892,1.06860656897911,https://images.collegedunia.com/public/college_data/images/logos/1633096540newlogobu772021.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1557730586BhabhaUniversityCOVER.jpg,38000,[],[],,"['Transport', 'Communication Centre', 'Comp Labs', 'Laboratory', 'Hostel', 'Security', 'Classrooms', 'e-classroom', 'Cafeteria', 'Wi-FI Campus', 'Library', 'Sports']",1,Private,Full Time,3
Dr. Shakuntala Misra National Rehabilitation University,Lucknow,Uttar Pradesh,"['AICTE', 'UGC']",7.02563037362892,1.06476014711072,https://images.collegedunia.com/public/college_data/images/logos/14988153951421477057logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1498815395f8c15.jpg,56505,[],[],,"['Library', 'Comp Labs', 'Laboratory', 'Auditorium', 'Cafeteria', 'Transport', 'Sports', 'Medical', 'Hostel', 'Classrooms']",1,Government,Full Time,3
Manav Rachna University - [MRU],Faridabad,Haryana,"['BCI', 'AICTE', 'UGC', 'NBA', 'AIU']",7.02563037362892,1.0609313309343,https://images.collegedunia.com/public/college_data/images/logos/1547191036manavrachnalogo.png,https://images.collegedunia.com/public/college_data/images/appImage/14252_m1.jpg,183000,[],"[{'year': '2021', 'agencyId': '28', 'rankingOfCollege': '44', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '77', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}]",clat,"['Hostel', 'Library', 'Cafeteria', 'Laboratory', 'Comp Labs', 'Auditorium', 'Sports', 'Medical', 'Transport', 'Classrooms', 'Gym', 'Wi-FI Campus', 'Banks']",3,Private,Full Time,3
Sushant University / Ansal University,Gurgaon,Haryana,['UGC'],7.02563037362892,1.05711595474138,https://images.collegedunia.com/public/college_data/images/logos/15987806811598521446Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/25517_2.jpg,180070,[],"[{'year': '2021', 'agencyId': '14', 'rankingOfCollege': '55', 'rankingOutOfTotalNoOfCollege': '196', 'agency': 'TOI'}]",clat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus']",3,Private,Full Time,3
Career Point University - [CPU],Kota,Rajasthan,"['NCTE', 'PCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,1.05329668530744,https://images.collegedunia.com/public/college_data/images/logos/1394452924Career Point University.png,https://images.collegedunia.com/public/college_data/images/appImage/25801_build.jpg,50000,[],[],,"['Medical', 'Sports', 'Library', 'Cafeteria', 'Auditorium', 'Transport', 'Security']",1,Private,Full Time,3
ICFAI University,Ranchi,Jharkhand,"['UGC', 'AIU']",7.02563037362892,1.04947351865979,https://images.collegedunia.com/public/college_data/images/logos/1482815907Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/25580_ICFAI_APP.jpg,80000,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '120', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '81', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security']",2,Private,Full Time,3
KCC Institute of Legal & Higher Education,Greater Noida,Uttar Pradesh,['AICTE'],7.02563037362892,1.04565783857679,https://images.collegedunia.com/public/college_data/images/logos/1540288966logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1540288966img.png,0,[],[],,"['Library', 'Transport', 'Sports', 'Hostel', 'Medical', 'Laboratory', 'Communication Centre']",0,Private,Full Time,3
Sarala Birla University - [SBU],Ranchi,Jharkhand,['UGC'],7.02563037362892,1.04183826494269,https://images.collegedunia.com/public/college_data/images/logos/1539683470220pxSarlaBirlaUniversitylogo.png,https://images.collegedunia.com/public/college_data/images/appImage/1539683470cover.png,129200,[],[],,"['Hostel', 'Cafeteria', 'Medical', 'Library', 'Comp Labs', 'Sports', 'Gym', 'Auditorium', 'Laboratory']",3,Private,Full Time,3
Institute of Professional Excellence and Management - [IPEM],Ghaziabad,Uttar Pradesh,"['NCTE', 'BCI', 'AICTE']",7.02563037362892,1.03804228358039,https://images.collegedunia.com/public/college_data/images/logos/1618294686Logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1618298476WhatsAppImage20210409at2.43.35PM1.jpeg,40500,[],[],,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Cafeteria', 'Comp Labs', 'Wi-FI Campus']",1,Private,Full Time,3
Symbiosis International University - [SIU],Pune,Maharashtra,"['AICTE', 'UGC']",7.02563037362892,1.03426525529832,https://images.collegedunia.com/public/college_data/images/logos/1394448331Symbiosis International University (SIU).png,https://images.collegedunia.com/public/college_data/images/appImage/25727_SIU_NEW.jpg,320000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '62', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '65', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",,"['Library', 'Laboratory', 'Gym', 'Cafeteria', 'Sports', 'Medical', 'Hostel', 'Auditorium', 'Comp Labs', 'Wi-FI Campus', 'Transport', 'Banks', 'e-classroom', 'Classrooms']",4,Private,Full Time,3
ICFAI Foundation for Higher Education - [IFHE],Hyderabad,Telangana,['UGC'],7.02563037362892,1.03048437290577,https://images.collegedunia.com/public/college_data/images/logos/16135630511526386419IFHELogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/150408804525355IFHENew.jpg,260000,"[{'year': '2021', 'agencyId': '13', 'rankingOfCollege': '29', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '96', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '77', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,3
AP Goyal Shimla University,Shimla,Himachal Pradesh,"['COA', 'BCI', 'UGC', 'AIU']",7.02563037362892,1.02675455083731,https://images.collegedunia.com/public/college_data/images/logos/16208218563546379920606833041961846177681586184519680n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25546_65.jpg,100000,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Hostel', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Gym', 'Banks']",3,Private,Full Time,3
Mohammad Ali Jauhar University,Rampur,Uttar Pradesh,['UGC'],7.02563037362892,1.02302092282796,https://images.collegedunia.com/public/college_data/images/logos/14982201771420793810download.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14982201771447934662MAJUNEW.jpg,32700,[],[],,"['Hostel', 'Transport', 'Library', 'Sports', 'Banks', 'Comp Labs', 'Laboratory', 'Auditorium', 'Cafeteria', 'Classrooms', 'Medical']",1,Private,Full Time,3
Apex Professional University - [APU],Pasighat,Arunachal Pradesh,['UGC'],7.02563037362892,1.01928348499411,https://images.collegedunia.com/public/college_data/images/logos/1422440432CaptureFDGBDFGFDGBD.jpg,https://images.collegedunia.com/public/college_data/images/appImage/54843_apex_new.jpg,70000,[],[],,"['Library', 'Laboratory', 'Cafeteria', 'Comp Labs', 'Medical', 'Hostel', 'Auditorium', 'Sports', 'Wi-FI Campus', 'e-classroom', 'Classrooms']",1,Private,Full Time,3
Sarvepalli Radhakrishnan University - [SRK],Bhopal,Madhya Pradesh,"['MCI', 'AICTE', 'UGC']",7.02563037362892,1.01554223344819,https://images.collegedunia.com/public/college_data/images/logos/148956178700.jpg,https://images.collegedunia.com/public/college_data/images/appImage/148956178733.jpg,34500,[],"[{'year': '2022', 'agencyId': '14', 'rankingOfCollege': '155', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'TOI'}]",,"['Transport', 'Cafeteria', 'Library', 'Hostel', 'Medical', 'Banks', 'Auditorium', 'Comp Labs', 'Laboratory', 'Classrooms']",1,Private,Full Time,3
Ajeenkya DY  Patil University - [ADYPU],Pune,Maharashtra,"['AICTE', 'UGC']",7.02563037362892,1.01179716429864,https://images.collegedunia.com/public/college_data/images/logos/1605090549Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/_1450244841phpnYZQJm.jpg,150000,[],[],,"['Library', 'Classrooms', 'Cafeteria', 'Sports', 'Laboratory', 'Comp Labs', 'Medical', 'Auditorium', 'Security']",3,Private,Full Time,3
JIS University,Kolkata,West Bengal,"['NCTE', 'PCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,1.00804827364997,https://images.collegedunia.com/public/college_data/images/logos/1596518360jisulogo.png,https://images.collegedunia.com/public/college_data/images/appImage/1624001932jisu2CoverImage.jpg,119080,[],"[{'year': '2020', 'agencyId': '28', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '75', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}]",,"['Medical', 'Library', 'Hostel', 'Cafeteria', 'Comp Labs', 'Sports', 'Auditorium', 'Laboratory']",3,Private,Full Time,3
IAMR Group of Institutions - [IAMR],Ghaziabad,Uttar Pradesh,"['NCTE', 'IAP', 'BCI', 'AICTE', 'UGC']",7.02563037362892,1.00429555760267,https://images.collegedunia.com/public/college_data/images/logos/1547704404logo.png,https://images.collegedunia.com/public/college_data/images/appImage/160326969910547806642988245568243191675211195381566057n.jpg,35000,[],[],,"['Library', 'Comp Labs', 'e-classroom', 'Classrooms', 'Communication Centre', 'Cafeteria', 'Transport', 'Medical', 'Security']",1,Private,Full Time,3
Amritsar Group of Colleges - [AGC],Amritsar,Punjab,['NBA'],7.02563037362892,1.00053901225329,https://images.collegedunia.com/public/college_data/images/logos/1619587542newlogo.png,https://images.collegedunia.com/public/college_data/images/appImage/1579684126ACETBuilding.jpg,60000,[],[],,"['Library', 'Medical', 'Sports', 'Cafeteria', 'Classrooms', 'Comp Labs', 'Laboratory', 'Wi-FI Campus', 'Communication Centre']",1,Private,Full Time,3
Gokul Global University - [GGU],Sidhpur,Gujarat,"['INC', 'BCI', 'AICTE', 'UGC']",7.02563037362892,0.996778633694361,https://images.collegedunia.com/public/college_data/images/logos/1557986535GGUlogo.png,https://images.collegedunia.com/public/college_data/images/appImage/1557986535GGUmainbuilding.jpeg,50000,[],[],,"['Transport', 'Auditorium', 'Classrooms', 'Library', 'Cafeteria', 'Hostel', 'Medical', 'Sports']",1,Private,Full Time,3
Renaissance University - [RU],Indore,Madhya Pradesh,['UGC'],7.02563037362892,0.993014418014457,https://images.collegedunia.com/public/college_data/images/logos/1593591201Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1583386042indoreindirarenaissance.jpg,35000,[],[],,"['Library', 'Transport', 'Classrooms', 'Cafeteria', 'Security', 'Medical', 'Auditorium', 'Laboratory', 'Sports', 'Swimming Pool', 'Hostel']",1,Private,Full Time,3
Indore Christian College,Indore,Madhya Pradesh,['BCI'],7.02563037362892,0.989246361298146,https://images.collegedunia.com/public/college_data/images/logos/1424671233col32074.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1490095578fsdghjakl.jpg,31000,[],[],clat,"['Sports', 'Library', 'Auditorium', 'Cafeteria', 'Comp Labs', 'Medical', 'Classrooms']",1,Government,Full Time,3
Khyati Foundation,Ahmedabad,Gujarat,['UGC'],7.02563037362892,0.985478245340287,https://images.collegedunia.com/public/college_data/images/logos/1559206352KhyatiFoundation.png,https://images.collegedunia.com/public/college_data/images/appImage/1559206415khycover.jpg,68700,[],[],,"['Sports', 'Transport', 'Laboratory', 'Library', 'Comp Labs', 'Hostel', 'Cafeteria', 'Wi-FI Campus', 'Auditorium']",1,Private,Full Time,3
Mahatma Gandhi Kashi Vidyapith - [MGKVP],Varanasi,Uttar Pradesh,['UGC'],7.02563037362892,0.98170832518247,https://images.collegedunia.com/public/college_data/images/logos/1498634879logo.png,https://images.collegedunia.com/public/college_data/images/appImage/25957_MGKASHI_APP.jpg,6380,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms', 'Hostel']",0,Private,Full Time,3
Vishveshwarya Group of Institutions - [VGI],Greater Noida,Uttar Pradesh,"['PCI', 'AICTE', 'UGC']",7.02563037362892,0.977947823473473,https://images.collegedunia.com/public/college_data/images/logos/1498731797vishlogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1498731797vishcvr.jpg,51500,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security']",1,Private,Full Time,3
CT Group of Institutions,Jalandhar,Punjab,['AICTE'],7.02563037362892,0.974203260028038,https://images.collegedunia.com/public/college_data/images/logos/1472905892logo.png,https://images.collegedunia.com/public/college_data/images/appImage/28059_cvr.png,54000,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",1,Private,Full Time,3
JIMS Engineering Management Technical Campus- [JEMTEC],Greater Noida,Uttar Pradesh,['AICTE'],7.02563037362892,0.970454875599495,https://images.collegedunia.com/public/college_data/images/logos/1655201606index.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1655227810Screenshot20220614225834.png,63825,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '51', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}]",ipu cet,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Classrooms', 'Security']",1,Private,Full Time,3
Maharishi University of Information Technology -[MUIT],Noida,Uttar Pradesh,['UGC'],7.02563037362892,0.966702666288882,https://images.collegedunia.com/public/college_data/images/logos/1476853917logoU.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_noCover1.jpg,156250,[],[],,"['Comp Labs', 'Classrooms', 'Library', 'Transport', 'Laboratory', 'Hostel', 'Wi-FI Campus', 'Gym', 'Cafeteria', 'Medical', 'Security']",3,Private,Full Time,3
Indore Management Institute and Research Centre - [IMI],Indore,Madhya Pradesh,['AICTE'],7.02563037362892,0.962946628193259,https://images.collegedunia.com/public/college_data/images/logos/1531461030Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1531461030AppNew.jpg,0,[],"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '273', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}]",,"['Classrooms', 'Auditorium', 'Security', 'Laboratory', 'Library', 'Sports', 'Medical', 'Comp Labs']",0,Private,Full Time,3
Tilak Maharashtra Vidyapeeth - [TMV],Pune,Maharashtra,"['NCTE', 'AICTE', 'UGC']",7.02563037362892,0.959193583936313,https://images.collegedunia.com/public/college_data/images/logos/1639811614image3.png,https://images.collegedunia.com/public/college_data/images/appImage/25730_TMV_NEW.jpg,55000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Medical', 'Transport', 'Sports']",1,Private,Full Time,3
BFIT Group of Institutions  - [BFIT],Dehradun,Uttarakhand,"['AICTE', 'UGC']",7.02563037362892,0.955451944736248,https://images.collegedunia.com/public/college_data/images/logos/1547110965logo.png,https://images.collegedunia.com/public/college_data/images/appImage/7854_cover.jpg,50000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Sports', 'Classrooms', 'Transport', 'Security', 'Banks']",1,Private,Full Time,3
Aryans Group of Colleges,Chandigarh,Chandigarh,"['NCTE', 'PCI', 'INC', 'BCI', 'AICTE']",7.02563037362892,0.95172330386353,https://images.collegedunia.com/public/college_data/images/logos/1656674501index.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1656674501newbanner1.jpg,103000,[],[],,"['Laboratory', 'Comp Labs', 'Library', 'Hostel', 'e-classroom', 'Wi-FI Campus', 'Cafeteria', 'Gym', 'Transport', 'Medical', 'Auditorium', 'Sports']",3,Private,Full Time,3
Shri Rawatpura Sarkar University - [SRU],Raipur,Chhattisgarh,"['NCTE', 'PCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,0.947990858255227,https://images.collegedunia.com/public/college_data/images/logos/1557378316logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1557378162qwa.jpg,40200,[],[],,"['Library', 'Transport', 'Wi-FI Campus', 'Laboratory', 'Gym', 'Hostel', 'Cafeteria', 'Auditorium', 'e-classroom']",1,Private,Full Time,3
Raffles University,Neemrana,Rajasthan,"['BCI', 'UGC']",7.02563037362892,0.944254604028957,https://images.collegedunia.com/public/college_data/images/logos/1593155330RULOGO.png,https://images.collegedunia.com/public/college_data/images/appImage/25839_RU_NEW.jpg,169000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Medical', 'Auditorium', 'Sports', 'Hostel', 'Gym', 'Communication Centre']",3,Private,Full Time,3
Rayat Bahra Hoshiarpur Campus,Hoshiarpur,Punjab,"['NCTE', 'PCI', 'INC', 'BCI', 'AICTE']",7.02563037362892,0.940553404645313,https://images.collegedunia.com/public/college_data/images/logos/1477392314Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/55456_hoshiarpur_campus.jpg,80000,[],[],,"['Medical', 'Sports', 'Auditorium', 'Hostel', 'Laboratory', 'Comp Labs', 'Wi-FI Campus', 'e-classroom', 'Security', 'Transport', 'Banks', 'Library']",2,Private,Full Time,3
Maharaja Agrasen University - [MAU],Solan,Himachal Pradesh,"['COA', 'PCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,0.936848428527604,https://images.collegedunia.com/public/college_data/images/logos/1462272460logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_image-5_32.jpg,60000,[],[],,"['canteen', 'Library', 'Wi-FI Campus', 'Banks', 'Laboratory', 'Classrooms', 'Medical', 'Security', 'Hostel', 'Sports', 'Comp Labs', 'Gym', 'Transport']",1,Private,Full Time,3
IAS Academy - [IAS],Kolkata,West Bengal,[],7.02563037362892,0.93313967182202,https://images.collegedunia.com/public/college_data/images/logos/1525697986IASLOGONEW.jpg,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,40000,[],[],,[],1,Private,Full Time,3
Chhatrapati Shivaji Maharaj University - [CSMU],Navi Mumbai,Maharashtra,"['COA', 'PCI', 'BCI', 'UGC']",7.02563037362892,0.929427130670818,https://images.collegedunia.com/public/college_data/images/logos/1597408466logo.png,https://images.collegedunia.com/public/college_data/images/appImage/15520372413993449621274199475192134100611427331473408n.jpg,91100,[],[],cuet,"['Library', 'Auditorium', 'Classrooms', 'e-classroom', 'Medical', 'Comp Labs', 'Cafeteria', 'Sports', 'Laboratory', 'Gym', 'Hostel']",2,Private,Full Time,3
Lords University,Alwar,Rajasthan,"['NCTE', 'PCI', 'BCI', 'UGC']",7.02563037362892,0.925710801212319,https://images.collegedunia.com/public/college_data/images/logos/1626683362LordsUniversitylogo1.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/1558166320lordsuniversitycoverimage.png,20000,[],[],,"['Hostel', 'Sports', 'Library', 'Cafeteria', 'Medical', 'Comp Labs', 'Gym', 'Auditorium', 'Laboratory']",0,Private,Full Time,3
Symbiosis International University - [SIUN],Noida,Uttar Pradesh,['UGC'],7.02563037362892,0.921990679580903,https://images.collegedunia.com/public/college_data/images/logos/1468476508logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56436_Capture.jpg,350000,[],[],,"['Wi-FI Campus', 'Classrooms', 'Laboratory', 'Library', 'Hostel', 'Cafeteria', 'Sports', 'Banks', 'Medical', 'Security', 'Gym', 'Auditorium']",4,Private,Full Time,3
Christ (Deemed to be University),Pune,Maharashtra,['AICTE'],7.02563037362892,0.918296455784557,https://images.collegedunia.com/public/college_data/images/logos/1645797335Screenshot20220225192448.png,https://images.collegedunia.com/public/college_data/images/appImage/1516431437120117100726College.jpg,220000,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Security', 'Classrooms']",4,Private,Full Time,3
SR Group of Institutions - [SRGI],Jhansi,Uttar Pradesh,"['PCI', 'AICTE']",7.02563037362892,0.914598462372092,https://images.collegedunia.com/public/college_data/images/logos/1420777466SRV COLLEGE.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14845_SRCEMT_New.jpg,18000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Sports', 'Gym']",0,Private,Full Time,3
Shri Ram Group of Colleges - [SRGC],Muzaffarnagar,Uttar Pradesh,"['NCTE', 'BCI', 'AICTE']",7.02563037362892,0.910905879170431,https://images.collegedunia.com/public/college_data/images/logos/14895746046440633997660867598381720393027n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1489575552sdf.png,63400,[],[],,"['Library', 'Transport', 'Hostel', 'Classrooms', 'Auditorium', 'Cafeteria', 'Laboratory', 'Comp Labs', 'Gym', 'Banks']",1,Private,Full Time,3
P.U. Swami Sarvanand Giri Regional Centre - [PUSSGRC],Hoshiarpur,Punjab,[],7.02563037362892,0.907209528026728,https://images.collegedunia.com/public/college_data/images/logos/1573291627pulogo.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/1573291946pucover.jpeg,42485,[],[],pu llb,"['Hostel', 'Classrooms', 'Sports', 'Laboratory', 'Cafeteria']",1,Government,Full Time,3
Bhupal Nobles University - [BNU],Udaipur,Rajasthan,['UGC'],7.02563037362892,0.903509405096142,https://images.collegedunia.com/public/college_data/images/logos/1584103187logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1584103187Building.jpg,21500,[],[],,"['Classrooms', 'Sports', 'Library', 'Laboratory', 'Cafeteria', 'Comp Labs']",0,Private,Full Time,3
ASBM University,Bhubaneswar,Orissa,"['AICTE', 'UGC', 'NBA']",7.02563037362892,0.899805506529914,https://images.collegedunia.com/public/college_data/images/logos/1580533630image001.jpg,https://images.collegedunia.com/public/college_data/images/appImage/157770431331.jpg,85000,[],[],,"['Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Laboratory', 'Wi-FI Campus']",2,Private,Full Time,3
ICFAI University,Baddi,Himachal Pradesh,['UGC'],7.02563037362892,0.896136695822292,https://images.collegedunia.com/public/college_data/images/logos/1509348011Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1509348011AppNew.jpg,55000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Medical', 'Sports', 'Hostel', 'Classrooms', 'Security']",1,Private,Full Time,3
SGT University,Gurgaon,Haryana,"['MCI', 'BCI', 'AICTE', 'UGC']",7.02563037362892,0.892464141430274,https://images.collegedunia.com/public/college_data/images/logos/1588252784267345149057074762595857945666424800228015n.png,https://images.collegedunia.com/public/college_data/images/appImage/1563268527d.jpg,172500,[],"[{'year': '2020', 'agencyId': '28', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}]",,"['Gym', 'Sports', 'Library', 'Laboratory', 'Auditorium', 'Hostel', 'Comp Labs', 'Cafeteria', 'Medical', 'Transport']",3,Private,Full Time,3
City Group of Colleges - [CGC],Lucknow,Uttar Pradesh,"['NCTE', 'AICTE']",7.02563037362892,0.888787839533774,https://images.collegedunia.com/public/college_data/images/logos/1499777146Final011111111111111.png,https://images.collegedunia.com/public/college_data/images/appImage/56917_C.png,26000,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Comp Labs', 'Medical', 'Transport', 'Sports', 'Auditorium', 'Cafeteria', 'Hostel', 'Security']",1,Private,Full Time,3
