College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
Gurukul Institute of Management and Technology - [GIMT],New Delhi,Delhi NCR,['AICTE'],7.65660021632521,0.3103702631553523,https://images.collegedunia.com/public/college_data/images/logos/139807724413671.JPG,https://images.collegedunia.com/public/college_data/images/appImage/1502363396SubhartiUniversity.jpg,0,[],[],,"['Comp Labs', 'Laboratory', 'Library', 'Classrooms', 'Medical', 'Cafeteria', 'Security', 'Sports', 'Auditorium']",0,Private,Part Time,3
GICTS Group of Institutions,Gwalior,Madhya Pradesh,"['AICTE', 'DOEACC']",7.65660021632521,0.3095663533565935,https://images.collegedunia.com/public/college_data/images/logos/1393999798Gwalior Institute for Computer Technology and Science.png,https://images.collegedunia.com/public/college_data/images/appImage/1489814837f2.jpg,28500,[],[],,"['Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Sports', 'Laboratory']",1,Private,Full Time,3
Landmark Foundation Institute of Management and Technology - [LMF],Dehradun,Uttarakhand,[],7.656600216325211,0.3087622701893208,https://images.collegedunia.com/public/college_data/images/logos/1629203856Screenshot20210817180716.png,https://images.collegedunia.com/public/college_data/images/appImage/14081_uttrakhand_new.jpg,35000,[],[],,"['Library', 'Comp Labs', 'Classrooms']",1,Private,Full Time,3
Prem Prakash Gupta Institute of Engineering & Management,Bareilly,Uttar Pradesh,['AICTE'],7.656600216325209,0.3079580136161463,https://images.collegedunia.com/public/college_data/images/logos/1586683310Annotation20200412144828.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14595_PPGIE.jpg,17500,[],[],,"['Hostel', 'Auditorium', 'Medical', 'Comp Labs', 'Laboratory', 'Library', 'Transport', 'Sports', 'Cafeteria', 'Banks', 'Classrooms']",0,Private,Full Time,3
Satyam Institute of Engineering and Technology - [SIET],Amritsar,Punjab,['AICTE'],7.656600216325209,0.3071535835996735,https://images.collegedunia.com/public/college_data/images/logos/1394789878Satyam Institute of Engineering and Technology.png,https://images.collegedunia.com/public/college_data/images/appImage/1653391975organizationpicture1121548834606.jpg,34250,[],[],,"['Comp Labs', 'Sports', 'Laboratory', 'Library', 'Auditorium', 'Medical']",1,Private,Full Time,3
"Teerthanker Mahaveer University, College of Engineering - [TMU COE]",Moradabad,Uttar Pradesh,['AICTE'],7.656600216325209,0.3063489801024985,https://images.collegedunia.com/public/college_data/images/logos/1475489168Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/1497257359engineeringcover.jpg,64900,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Transport', 'Communication Centre', 'Wi-FI Campus', 'Banks', 'Classrooms']",1,Private,Full Time,3
Institute of Technology and Sciences - [ITS],Bhiwani,Haryana,['AICTE'],7.65660021632521,0.305544203087209,https://images.collegedunia.com/public/college_data/images/logos/col18067.jpg,https://images.collegedunia.com/public/college_data/images/appImage/18067_ITS_APP.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
College of Fire Technology - [CFT],Ahmedabad,Gujarat,['UGC'],7.65660021632521,0.3047392525163847,https://images.collegedunia.com/public/college_data/images/logos/1426657019jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/23951_CFT_New.jpg,67500,[],[],,"['Medical', 'Library', 'Cafeteria', 'Auditorium', 'Sports', 'Comp Labs', 'Laboratory']",1,Government,Full Time,3
Gurukul Vidyapeeth,Chandigarh,Chandigarh,['AICTE'],7.65660021632521,0.3039341283525969,https://images.collegedunia.com/public/college_data/images/logos/1431408381gurukool.jpg,https://images.collegedunia.com/public/college_data/images/appImage/27731_GV_NEW.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Hostel', 'Transport']",0,Private,Full Time,3
Techno Engineering College - [TEC],Indore,Madhya Pradesh,"['AICTE', 'UGC']",7.65660021632521,0.3031288305584094,https://images.collegedunia.com/public/college_data/images/logos/1551091963155074007220180621TechnoEngineeringCollege1.png,https://images.collegedunia.com/public/college_data/images/appImage/28605_SVIT_New.jpg,0,[],[],,"['canteen', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Transport', 'Sports']",0,Private,Full Time,3
Lakshmi Narain College of Technology - [LNCT],Gwalior,Madhya Pradesh,['AICTE'],7.65660021632521,0.3023233590963776,https://images.collegedunia.com/public/college_data/images/logos/14901587267.jpg,https://images.collegedunia.com/public/college_data/images/appImage/149015872677.jpg,20000,[],[],,"['Library', 'Comp Labs', 'Wi-FI Campus', 'Sports', 'Transport', 'Hostel', 'Classrooms', 'Cafeteria', 'Medical', 'Laboratory']",0,Private,Full Time,3
Gurukul Vidyapeeth Institute of Engineering and Technology,Patiala,Punjab,['AICTE'],7.65660021632521,0.3015177139290488,https://images.collegedunia.com/public/college_data/images/logos/1420714311Capture22.jpg,https://images.collegedunia.com/public/college_data/images/appImage/28717_GURUKUL_APP.jpg,34850,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Gym', 'Hostel']",1,Private,Full Time,3
Metropolitan Institute of Technology & Management - [MITM],Sindhudurg,Maharashtra,['AICTE'],7.656600216325211,0.3007118950189623,https://images.collegedunia.com/public/college_data/images/logos/14788445681z1.png,https://images.collegedunia.com/public/college_data/images/appImage/28790_1z.jpg,0,[],[],,"['Cafeteria', 'Library', 'Laboratory', 'Hostel', 'Transport', 'Sports']",0,Private,Full Time,3
Sanjay Ghodawat University - [SGU],Kolhapur,Maharashtra,['AICTE'],7.656600216325209,0.2999059023286494,https://images.collegedunia.com/public/college_data/images/logos/1550143674cover2.png,https://images.collegedunia.com/public/college_data/images/appImage/28965_SGITMR_New.jpg,30000,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",1,Private,Full Time,3
Chandra Shekhar Azad Institute of Science and Technology - [CSAIST],Jhansi,Uttar Pradesh,['UGC'],7.656600216325209,0.2990997358206331,https://images.collegedunia.com/public/college_data/images/logos/1498108741chandralogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1498108741chandracover.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'Gym', 'Security', 'Classrooms']",0,Private,Full Time,3
Centre for Emerging Technology & Excellence - [CETE],Puri,Orissa,[],7.656600216325209,0.2982933954574286,https://images.collegedunia.com/public/college_data/images/logos/1500634334lgoedt.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56900_A.png,0,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Medical', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Transport', 'Sports']",0,Private,Full Time,3
"IFHE, Faculty of Science & Technology - [FST]",Hyderabad,Telangana,['AICTE'],7.65660021632521,0.2974868812015428,https://images.collegedunia.com/public/college_data/images/logos/1646822327Screenshot20220309160817.png,https://images.collegedunia.com/public/college_data/images/appImage/57036_icf1.jpg,80000,[],"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '53', 'rankingOutOfTotalNoOfCollege': '238', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}]",,"['Medical', 'Library', 'Auditorium', 'Sports', 'Hostel', 'Banks', 'Laboratory', 'Classrooms', 'Comp Labs', 'Cafeteria']",2,Private,Full Time,3
"G D Goenka University, School of Engineering - [SOE]",Gurgaon,Haryana,['AICTE'],7.65660021632521,0.2966801930154745,https://images.collegedunia.com/public/college_data/images/logos/1596781193Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1596781193Cover.jpg,99000,[],[],,"['Medical', 'Hostel', 'Gym', 'Sports', 'Library', 'Laboratory', 'Cafeteria', 'Auditorium', 'Comp Labs', 'Classrooms']",2,Private,Full Time,3
"Sushant University, School Of Engineering and Technology - [SOET]",Gurgaon,Haryana,['AICTE'],7.65660021632521,0.2958733308617147,https://images.collegedunia.com/public/college_data/images/logos/15989379451598521446Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/57196_14752206601475148940app image lolkol.jpg,161120,[],"[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'Indiatoday'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '125', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'Outlook'}]",,"['Classrooms', 'Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Security', 'Medical', 'Transport', 'Hostel', 'Auditorium', 'Sports']",3,Private,Full Time,3
Kothari College Of Management Science & Technology - [KCMST],Indore,Madhya Pradesh,[],7.65660021632521,0.2950662947027459,https://images.collegedunia.com/public/college_data/images/logos/1649140217kclogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1649140252homebanner1.jpg,0,[],[],,"['Cafeteria', 'Transport', 'Sports', 'Library', 'Auditorium', 'Classrooms', 'Comp Labs', 'Laboratory']",0,Private,Full Time,3
Suryadatta Group of Institutes Bavdhan,Pune,Maharashtra,"['AICTE', 'UGC']",7.65660021632521,0.2942590845010428,https://images.collegedunia.com/public/college_data/images/logos/1565067376suryadattalogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1586667133BannerStateofart.jpg,45000,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '95', 'rankingOutOfTotalNoOfCollege': '268', 'agency': 'Indiatoday'}]",,"['Classrooms', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Library', 'Security', 'Auditorium', 'Gym', 'Sports', 'Hostel', 'Medical']",1,Private,Full Time,3
Rungta Group of Institutions Raipur Campus,Raipur,Chhattisgarh,"['NCTE', 'PCI', 'AICTE', 'NBA']",7.65660021632521,0.2934517002190719,https://images.collegedunia.com/public/college_data/images/logos/16207135261592913939LogoBlue140x140.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1489839385slide1.jpg,21000,[],[],,"['Auditorium', 'Library', 'Laboratory', 'Comp Labs', 'Sports', 'Transport', 'Hostel', 'Cafeteria', 'Wi-FI Campus', 'Medical', 'Banks', 'Security', 'Gym']",0,Private,Full Time,3
BM Group of Colleges,Indore,Madhya Pradesh,"['PCI', 'BCI', 'AICTE']",7.656600216325211,0.2926441418192916,https://images.collegedunia.com/public/college_data/images/logos/1580553038croppedpoonamsss.png,https://images.collegedunia.com/public/college_data/images/appImage/1490089660A1.jpg,13200,[],[],,"['Medical', 'Laboratory', 'Comp Labs', 'Classrooms', 'Library', 'Sports', 'Hostel', 'Cafeteria', 'Auditorium']",0,Private,Full Time,3
Srajan Institute of Management and Technology - [SIMTECH],Bareilly,Uttar Pradesh,['AICTE'],7.656600216325211,0.2918364092641524,https://images.collegedunia.com/public/college_data/images/logos/1499407274logo1.png,https://images.collegedunia.com/public/college_data/images/appImage/1499411600build.jpg,15000,[],[],,"['Classrooms', 'Comp Labs', 'Laboratory', 'Library', 'Hostel', 'Security', 'Medical', 'Cafeteria', 'Auditorium', 'Sports', 'Transport', 'Wi-FI Campus']",0,Private,Full Time,3
KNP Group of Institutions,Bhopal,Madhya Pradesh,"['NCTE', 'PCI', 'INC', 'AICTE']",7.656600216325209,0.2910285025160964,https://images.collegedunia.com/public/college_data/images/logos/1639031109Screenshot20211209115450.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1549263372Campus.jpg,15000,[],[],,"['Classrooms', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Medical', 'Sports']",0,Private,Full Time,3
Beehive College of Management & Technology,Dehradun,Uttarakhand,['AICTE'],7.656600216325209,0.2902204215375577,https://images.collegedunia.com/public/college_data/images/logos/1625813806Beehivelogo.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/162788004631.jpeg,54000,[],[],,"['Comp Labs', 'Sports', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Medical', 'Transport', 'e-classroom']",1,Private,Full Time,3
Swastika Institute Of Higher Education and Technology - [SIHET],Indore,Madhya Pradesh,[],7.65660021632521,0.2894121662909624,https://images.collegedunia.com/public/college_data/images/logos/1426661919405.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15402_SIHET_NEW.jpg,0,[],[],,"['Library', 'Medical', 'Comp Labs', 'Cafeteria', 'Auditorium', 'Laboratory', 'Gym', 'Hostel', 'Sports']",0,Private,Full Time,3
Guru Nanak College of Engineering & Management - [GNCEM],Dehradun,Uttarakhand,['AICTE'],7.65660021632521,0.2886054835577925,https://images.collegedunia.com/public/college_data/images/logos/1420281795Capture12.jpg,https://images.collegedunia.com/public/college_data/images/appImage/28697_GNCEM_NEW.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym']",0,Private,Full Time,3
Ropar Institute of Management & Technology - [IMT],Ropar,Punjab,['AICTE'],7.65660021632521,0.2877986268581068,https://images.collegedunia.com/public/college_data/images/logos/1472722775kjkfdm.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56875_ng.png,52000,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Medical', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports', 'Transport']",1,Private,Full Time,3
Modern Academy- [MA],Bhiwandi,Maharashtra,['AICTE'],7.65660021632521,0.2869915961543885,https://images.collegedunia.com/public/college_data/images/logos/1487229445Mordern.png,https://images.collegedunia.com/public/college_data/images/appImage/1487229445jrkfrfrn.png,0,[],[],,"['Classrooms', 'e-classroom', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Medical', 'Cafeteria']",0,Private,Full Time,3
Renuka Institute of Management - [RIM],Barwani,Madhya Pradesh,['UGC'],7.65660021632521,0.2861843914091123,https://images.collegedunia.com/public/college_data/images/logos/13960811503776.JPG,https://images.collegedunia.com/public/college_data/images/appImage/3776_RIMB_APP.png,0,[],[],,"['Library', 'Comp Labs', 'Laboratory', 'Cafeteria', 'Auditorium', 'Sports']",0,Private,Full Time,3
"Acharya N. G. Ranga Agricultural University, College of Agricultural Engineering Bapatla - [CAE]",Guntur,Andhra Pradesh,['AICTE'],7.65660021632521,0.2853834822849823,https://images.collegedunia.com/public/college_data/images/logos/1484977621Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/6557_CAE_New.jpg,24150,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Medical']",0,Government,Full Time,3
"DY Patil Deemed-to-be University, School of  Biotechnology and Bioinformatics",Navi Mumbai,Maharashtra,['AICTE'],7.65660021632521,0.284582400439454,https://images.collegedunia.com/public/college_data/images/logos/1429097092Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/13377_Untitled.jpg,85000,[],[],,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Comp Labs']",2,Private,Full Time,3
"KR Mangalam University, School of Engineering and Technology",Gurgaon,Haryana,['AICTE'],7.656600216325211,0.2837811458352787,https://images.collegedunia.com/public/college_data/images/logos/16188375711616151822KRMUnewLogo.png,https://images.collegedunia.com/public/college_data/images/appImage/16451064851619424301K.RMangalamUniversityBackgroundpicture.png,103000,[],[],,"['Comp Labs', 'Sports', 'Cafeteria', 'Library', 'Laboratory', 'Auditorium', 'Medical', 'Hostel', 'Classrooms', 'Transport']",3,Private,Full Time,3
"Mahatma Gandhi University, School of Technology and Applied Sciences - [STAS]",Kottayam,Kerala,['AICTE'],7.656600216325209,0.2829797184352001,https://images.collegedunia.com/public/college_data/images/logos/139808070014980.JPG,https://images.collegedunia.com/public/college_data/images/appImage/14980_5.gif,20000,[],[],,"['Comp Labs', 'Sports', 'Library', 'Auditorium', 'Cafeteria', 'Medical']",0,Private,Full Time,3
ACN Institute for Higher Education - [ACNIHE],Aligarh,Uttar Pradesh,['AICTE'],7.656600216325209,0.2821781182019534,https://images.collegedunia.com/public/college_data/images/logos/1500122160mvls.png,https://images.collegedunia.com/public/college_data/images/appImage/16370_ACN_APP.jpg,0,[],[],,"['Laboratory', 'Library', 'Sports', 'Comp Labs', 'Classrooms', 'Auditorium', 'Medical', 'Cafeteria']",0,Private,Full Time,3
Dr Ram Manohar Lohia Institution of Bioscience and Technology,Aurangabad,Maharashtra,['AICTE'],7.656600216325209,0.2813763450982661,https://images.collegedunia.com/public/college_data/images/logos/139868236416534.JPG,https://images.collegedunia.com/public/college_data/images/appImage/16534_RML_New.jpg,23885,[],[],,"['Medical', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports']",0,Private,Full Time,3
NS Institute of Management and Technology,Sonepat,Haryana,[],7.65660021632521,0.2805743990868575,https://images.collegedunia.com/public/college_data/images/logos/1426572758logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16730_ns_new.jpg,0,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Auditorium', 'Hostel', 'Medical']",0,Private,Full Time,3
